place,title,msg,price,per_meter,year,area,age,lat,lng,income,loc,place,平均值项:lat,平均值项:lng,平均值项:per_meter,,,,
葑润华庭,双轨交，带阁楼，户型好，在小区的位置好,高楼层 (共6层) | 2008年建 | 2室2厅 | 86.13平米 | 南 北,505,"58,633",2008,86.13,14,31.32901183,121.384503,63491,2,,,,,,,,
葑润华庭,南北通小两房+低层出入方便，满五年税费少,低楼层 (共6层) | 2008年建 | 2室0厅 | 47.17平米 | 南 北,268,"56,816",2008,47.17,14,31.32901183,121.384503,63491,2,,,,,,,,
葑润华庭,南北通小两房+低层出入方便，满五年税费少,低楼层 (共6层) | 2008年建 | 2室0厅 | 47.17平米 | 南 北,268,"56,816",2008,47.17,14,31.32901183,121.384503,63491,2,,,,,,,,
葑润华庭,顶复式大三房，动迁房，增值税零，南北露台，交通便利,高楼层 (共6层) | 2008年建 | 3室2厅 | 134.34平米 | 南,630,"46,896",2008,134.34,14,31.32901183,121.384503,63491,2,,,,,,,,
虎林路518弄,满二唯yi，楼层好 采光优异 业主诚意出售,高楼层 (共6层) | 1994年建 | 1室1厅 | 45.98平米 | 南,187,"40,670",1994,45.98,28,31.34622311,121.4621598,63491,2,,,,,,,,
象屿郦庭,92%得房率电梯四房 边套全明 价格美丽 精装修带地暖,低楼层 (共13层) | 2013年建 | 4室2厅 | 118.98平米 | 南,818,"68,752",2013,118.98,9,31.33518047,121.4841788,63491,2,,,,,,,,
象屿郦庭,13年品质小区，精装修，一梯两户，满五年税少，单价低,低楼层 (共13层) | 2013年建 | 2室2厅 | 84.29平米 | 南,576,"68,336",2013,84.29,9,31.33518047,121.4841788,63491,2,,,,,,,,
远景佳苑一期,满五年 诚意出售 看房方便 复式空间大,高楼层 (共6层) | 2000年建 | 4室2厅 | 146.68平米 | 南 北,930,"63,404",2000,146.68,22,31.29059045,121.4217865,63491,2,,,,,,,,
远景时代,一楼带花园 飞机户型三房 可看可签,低楼层 (共5层) | 2002年建 | 3室2厅 | 99.12平米 | 南,750,"75,666",2002,99.12,20,31.29203169,121.428725,63491,2,,,,,,,,
远洋7号,远洋7号丨102平精装3房丨满五年丨带车位丨诚意出售,中楼层 (共11层) | 2013年建 | 3室2厅 | 102.65平米 | 南,475,"46,274",2013,102.65,9,31.62920528,121.4108484,63491,2,,,,,,,,
远洋7号,远洋7号丨101平精装3房丨带40平院子丨诚心出售,低楼层 (共12层) | 2012年建 | 3室2厅 | 137.62平米 | 南,548,"39,820",2012,137.62,10,31.62920528,121.4108484,63491,2,,,,,,,,
远洋7号,近地铁，满5年 楼层位置好，保养好，诚心卖 随时看,高楼层 (共12层) | 2013年建 | 3室1厅 | 101.47平米 | 南,465,"45,827",2013,101.47,9,31.62920528,121.4108484,63491,2,,,,,,,,
远洋7号,远洋7号丨102平精装3房丨满五年丨带车位丨诚意出售,中楼层 (共11层) | 2013年建 | 3室2厅 | 102.65平米 | 南,475,"46,274",2013,102.65,9,31.62920528,121.4108484,63491,2,,,,,,,,
远洋香奈,富锦站1号线500米，远洋悦庭法式花园小区，业主诚售,中楼层 (共18层) | 2016年建 | 3室2厅 | 111.5平米 | 南,630,"56,503",2016,111.5,6,31.62920528,121.4108484,63491,2,,,,,,,,
远洋香奈,店长力荐+楼层高+精装修+业主诚心出售,高楼层 (共18层) | 2016年建 | 3室1厅 | 110.79平米 | 南,596,"53,796",2016,110.79,6,31.62920528,121.4108484,63491,2,,,,,,,,
远洋香奈,满五年税费少+位置好出行方便+杨行品质小区,低楼层 (共18层) | 2014年建 | 3室2厅 | 108.24平米 | 南,600,"55,433",2014,108.24,8,31.62920528,121.4108484,63491,2,,,,,,,,
远洋香奈,次新房小区 楼层佳 视野开阔,中楼层 (共18层) | 2014年建 | 3室2厅 | 114.94平米 | 南 北,640,"55,682",2014,114.94,8,31.62920528,121.4108484,63491,2,,,,,,,,
通河一村,户型正气、房龄新、通风好、采光充足、视野好. 满五,高楼层 (共6层) | 1995年建 | 1室1厅 | 45.19平米 | 南,284,"62,846",1995,45.19,27,31.34182506,121.4550589,63491,2,,,,,,,,
通河一村,精装三房、东边套全明、楼层好、采光充足、售后公房,中楼层 (共6层) | 1994年建 | 3室1厅 | 76.85平米 | 南,480,"62,460",1994,76.85,28,31.34182506,121.4550589,63491,2,,,,,,,,
通河一村,此房满五，精装两房低楼层，配套设施齐全，诚意出售,低楼层 (共15层) | 1995年建 | 2室1厅 | 63.4平米 | 南,370,"58,360",1995,63.4,27,31.34182506,121.4550589,63491,2,,,,,,,,
通河一村,小区独栋位置，采光通风好，得房率高,高楼层 (共6层) | 1986年建 | 2室1厅 | 55.21平米 | 南,340,"61,584",1986,55.21,36,31.34182506,121.4550589,63491,2,,,,,,,,
通河一村,拎包入住、看房方便、采光充足、视野好透.,低楼层 (共15层) | 1995年建 | 2室1厅 | 57平米 | 东南,335,"58,772",1995,57,27,31.34182506,121.4550589,63491,2,,,,,,,,
通河一村,户型方正，楼层好，采光视野佳，满五税少。,低楼层 (共6层) | 1994年建 | 2室1厅 | 56.79平米 | 东,370,"65,153",1994,56.79,28,31.34182506,121.4550589,63491,2,,,,,,,,
通河一村,电梯房高区视野佳+边套全明户型+诚意出售,高楼层 (共13层) | 1988年建 | 2室1厅 | 70.04平米 | 东南,346,"49,401",1988,70.04,34,31.34182506,121.4550589,63491,2,,,,,,,,
通河一村,满五中间楼层，房间抬手触摸鸟语花香,中楼层 (共6层) | 1994年建 | 2室1厅 | 57.24平米 | 东,335,"58,526",1994,57.24,28,31.34182506,121.4550589,63491,2,,,,,,,,
通河一村,满五无个税 视野宽阔 采光充足 配套齐全,中楼层 (共13层) | 1988年建 | 2室1厅 | 70.04平米 | 西南,369,"52,685",1988,70.04,34,31.34182506,121.4550589,63491,2,,,,,,,,
通河一村,婚房装修全明两房，拎包入住，环境怡人,高楼层 (共6层) | 1986年建 | 2室1厅 | 61.07平米 | 南,384,"62,879",1986,61.07,36,31.34182506,121.4550589,63491,2,,,,,,,,
通河一村,拎包入住、随时交房、采光充足、视野好透.,高楼层 (共6层) | 1994年建 | 1室1厅 | 57.35平米 | 南,350,"61,029",1994,57.35,28,31.34182506,121.4550589,63491,2,,,,,,,,
通河一村,双南电梯两房 满五 视野宽阔 采光充足 配套齐全,中楼层 (共13层) | 1988年建 | 2室1厅 | 58.11平米 | 南,369,"63,501",1988,58.11,34,31.34182506,121.4550589,63491,2,,,,,,,,
通河一村,双南两房、满五年税费少.采光充足、视野宽阔.,高楼层 (共6层) | 1993年建 | 2室1厅 | 57.3平米 | 南,342,"59,686",1993,57.3,29,31.34182506,121.4550589,63491,2,,,,,,,,
通河一村,拎包入住、随时交房、采光充足、视野好透.,高楼层 (共15层) | 1995年建 | 2室1厅 | 57.08平米 | 东南,338,"59,216",1995,57.08,27,31.34182506,121.4550589,63491,2,,,,,,,,
通河一村,满五+闹中取静+采光充足无遮挡+诚意出售+看房方便,高楼层 (共6层) | 1995年建 | 1室1厅 | 45.19平米 | 南,278,"61,519",1995,45.19,27,31.34182506,121.4550589,63491,2,,,,,,,,
通河一村,小区中间位置，采光好，楼层好。,中楼层 (共6层) | 1988年建 | 1室1厅 | 42.83平米 | 南,270,"63,040",1988,42.83,34,31.34182506,121.4550589,63491,2,,,,,,,,
通河一村,满五年，位置好，房东诚意出售，采光好,低楼层 (共6层) | 1988年建 | 1室1厅 | 38.97平米 | 南,240,"61,586",1988,38.97,34,31.34182506,121.4550589,63491,2,,,,,,,,
通河一村,满五无个税 视野宽阔 采光充足 配套齐全,中楼层 (共13层) | 1988年建 | 2室1厅 | 64.41平米 | 西南,360,"55,892",1988,64.41,34,31.34182506,121.4550589,63491,2,,,,,,,,
通河一村,房型好，位置好，安静，采光好，无遮挡,中楼层 (共6层) | 1995年建 | 2室1厅 | 50.8平米 | 南,322,"63,386",1995,50.8,27,31.34182506,121.4550589,63491,2,,,,,,,,
通河一村,此房满五年税费低，高区景观房，通风好、采光视野好.,高楼层 (共13层) | 1992年建 | 2室1厅 | 76.52平米 | 东 南,420,"54,888",1992,76.52,30,31.34182506,121.4550589,63491,2,,,,,,,,
通河一村,此房满五，南北户型，视野开阔采光充足，看房提前约,高楼层 (共6层) | 1994年建 | 3室1厅 | 81.09平米 | 南,515,"63,510",1994,81.09,28,31.34182506,121.4550589,63491,2,,,,,,,,
通河七村,链家优选，通河七村，朝南户型，前后开阔，采光无遮挡,高楼层 (共6层) | 1995年建 | 2室1厅 | 57.32平米 | 南,277,"48,326",1995,57.32,27,31.33545398,121.4583458,63491,2,,,,,,,,
通河二村,满五年wei一+户型正气+采光通风佳+诚意出售,高楼层 (共6层) | 1988年建 | 2室1厅 | 62.46平米 | 南,320,"51,233",1988,62.46,34,31.33973845,121.4568973,63491,2,,,,,,,,
通河二村,此房满五税少，小区位置佳 中间楼层采光好！有锁匙,中楼层 (共6层) | 1988年建 | 1室1厅 | 42.59平米 | 南,224,"52,595",1988,42.59,34,31.33973845,121.4568973,63491,2,,,,,,,,
通河二村,满五年wei一+户型正气+采光通风佳+诚意出售,高楼层 (共6层) | 1988年建 | 2室1厅 | 62.46平米 | 南,320,"51,233",1988,62.46,34,31.33973845,121.4568973,63491,2,,,,,,,,
通河二村,店长推荐+南北通透+满五年W一+配套成熟,高楼层 (共6层) | 1988年建 | 1室1厅 | 42.43平米 | 南 北,215,"50,672",1988,42.43,34,31.33973845,121.4568973,63491,2,,,,,,,,
通河二村,通河二村 近地铁 低总价 一室 满五年,高楼层 (共6层) | 1988年建 | 1室1厅 | 34.5平米 | 东 南,190,"55,073",1988,34.5,34,31.33973845,121.4568973,63491,2,,,,,,,,
通河二村,通河二村 近地铁1号线 中间楼层 户型方正,中楼层 (共6层) | 1988年建 | 1室1厅 | 42.19平米 | 南,230,"54,516",1988,42.19,34,31.33973845,121.4568973,63491,2,,,,,,,,
通河二村,位置好，采光好，每间有窗双南好户型，业主人品好诚售,低楼层 (共13层) | 1992年建 | 2室1厅 | 66.48平米 | 南,330,"49,639",1992,66.48,30,31.33973845,121.4568973,63491,2,,,,,,,,
通河八村,万达商圈家乐福 通河新村地铁 非顶楼 双南两房,高楼层 (共6层) | 1994年建 | 2室1厅 | 64.28平米 | 南,345,"53,672",1994,64.28,28,31.3358376,121.4540906,63491,2,,,,,,,,
通河六村,一体两户，户型方正，得房率高，看房方便，非顶楼,高楼层 (共6层) | 1996年建 | 2室1厅 | 70.17平米 | 南 北,385,"54,867",1996,70.17,26,31.33723588,121.4582924,63491,2,,,,,,,,
通河六村,高楼层，次顶楼，采光好，近出口，出入方便，诚意出售,高楼层 (共6层) | 1994年建 | 1室1厅 | 45.12平米 | 南,235,"52,084",1994,45.12,28,31.33723588,121.4582924,63491,2,,,,,,,,
通河六村,电梯先行示范小区，满五年税费少，优选房源,高楼层 (共6层) | 1996年建 | 2室1厅 | 54.81平米 | 南 北,284,"51,816",1996,54.81,26,31.33723588,121.4582924,63491,2,,,,,,,,
通河六村,双南两房+全明户型+业主诚心出售,高楼层 (共6层) | 1996年建 | 2室2厅 | 79.75平米 | 南,388,"48,653",1996,79.75,26,31.33723588,121.4582924,63491,2,,,,,,,,
通河六村,此房满五年，电梯房，精装修，房东诚心出售,高楼层 (共6层) | 1994年建 | 2室0厅 | 52.94平米 | 南,338,"63,846",1994,52.94,28,31.33723588,121.4582924,63491,2,,,,,,,,
通河四村,满五税费少，采光通风好，精装修拎包入住,高楼层 (共6层) | 1997年建 | 1室1厅 | 48.73平米 | 南,275,"56,434",1997,48.73,25,31.33738585,121.451562,63491,2,,,,,,,,
逸仙二村,采光通风视野俱佳 带装修 配套齐全 产权清晰,高楼层 (共7层) | 1995年建 | 2室1厅 | 57.91平米 | 南 北,300,"51,805",1995,57.91,27,31.32287703,121.5010221,63491,2,,,,,,,,
逸仙二村,南北户型 两大卧室 厨朝北 厅正气,高楼层 (共7层) | 1996年建 | 2室1厅 | 64.73平米 | 南,350,"54,071",1996,64.73,26,31.32287703,121.5010221,63491,2,,,,,,,,
逸仙二村,满五年业主仅一套房 带装修 配套齐全 产权清晰,高楼层 (共7层) | 1995年建 | 2室1厅 | 58.31平米 | 南,295,"50,592",1995,58.31,27,31.32287703,121.5010221,63491,2,,,,,,,,
逸仙二村,低总价的双南两室户，3号线18号线轨交,高楼层 (共6层) | 1995年建 | 2室0厅 | 50.91平米 | 南,275,"54,017",1995,50.91,27,31.32287703,121.5010221,63491,2,,,,,,,,
逸仙华庭,3号线地铁 满五年 次新小区 底楼带花园,低楼层 (共11层) | 2006年建 | 3室2厅 | 137.01平米 | 南 北,970,"70,798",2006,137.01,16,31.32124231,121.4890391,63491,2,,,,,,,,
逸仙华庭,06年小区，户型方正，可拎包入住，房东诚心价格可谈,中楼层 (共6层) | 2006年建 | 1室1厅 | 57.4平米 | 南,425,"74,042",2006,57.4,16,31.32124231,121.4890391,63491,2,,,,,,,,
逸仙华庭,满五年weiyi 税费低 楼层佳采光好 看房随时 诚意出售,高楼层 (共6层) | 2006年建 | 2室1厅 | 75.43平米 | 南,519,"68,806",2006,75.43,16,31.32124231,121.4890391,63491,2,,,,,,,,
都市花苑,顶楼复式，使用空间大，未来可期，动静结合，诚意出售,高楼层 (共6层) | 2003年建 | 4室2厅 | 206平米 | 南,838,"40,680",2003,206,19,31.34334376,121.4839973,63491,2,,,,,,,,
采菊苑,南北通户型，精装修可拎包入住。,低楼层 (共11层) | 2008年建 | 2室1厅 | 77.56平米 | 南 北,385,"49,639",2008,77.56,14,31.35561775,121.3732015,63491,2,,,,,,,,
采菊苑,南北通户型，精装修可拎包入住。,低楼层 (共10层) | 2008年建 | 1室1厅 | 59.11平米 | 南,300,"50,753",2008,59.11,14,31.35561775,121.3732015,63491,2,,,,,,,,
采菊苑,增值税个税没有，房子两房改成了三房，诚意出售,高楼层 (共11层) | 2008年建 | 2室2厅 | 76.14平米 | 东 南 北,366,"48,070",2008,76.14,14,31.35561775,121.3732015,63491,2,,,,,,,,
采菊苑,南北通户型，精装修可拎包入住。,中楼层 (共11层) | 2008年建 | 2室1厅 | 77.56平米 | 南 北,398,"51,316",2008,77.56,14,31.35561775,121.3732015,63491,2,,,,,,,,
采菊苑,增值税个税没有，房子两房改成了三房，诚意出售,高楼层 (共11层) | 2008年建 | 2室2厅 | 76.14平米 | 东 南 北,366,"48,070",2008,76.14,14,31.35561775,121.3732015,63491,2,,,,,,,,
采菊苑,装修好，视野好，采光佳 ，诚心出售,低楼层 (共11层) | 2008年建 | 2室1厅 | 65.09平米 | 南,317,"48,702",2008,65.09,14,31.35561775,121.3732015,63491,2,,,,,,,,
采菊苑,此房满五/一，房子两房改成了三房，诚意出售,低楼层 (共11层) | 2008年建 | 2室1厅 | 76.53平米 | 南,370,"48,348",2008,76.53,14,31.35561775,121.3732015,63491,2,,,,,,,,
采菊苑,增值税个税没有，房子两房改成了三房，诚意出售,高楼层 (共11层) | 2008年建 | 2室2厅 | 76.14平米 | 东 南 北,366,"48,070",2008,76.14,14,31.35561775,121.3732015,63491,2,,,,,,,,
采菊苑,近地铁顾村公园站7/15双轨交 自住精装南北两房 诚售,高楼层 (共11层) | 2008年建 | 2室1厅 | 76.57平米 | 南 北,385,"50,281",2008,76.57,14,31.35561775,121.3732015,63491,2,,,,,,,,
金丰苑一居,一手动迁 近地铁 诚意出售 随时可看 正气两房,低楼层 (共17层) | 2015年建 | 2室1厅 | 79.13平米 | 南,250,"31,594",2015,79.13,7,31.40090329,121.3397396,63491,2,,,,,,,,
金丰苑三居,价格可谈，诚意出售，拎包入住，正气双南,高楼层 (共18层) | 2014年建 | 2室2厅 | 66.23平米 | 南,234,"35,332",2014,66.23,8,31.39822945,121.3415991,63491,2,,,,,,,,
金地艺境(宝山),精装三房 满五年税费低 南北通透 诚意出售价格好谈,低楼层 (共33层) | 2012年建 | 3室1厅 | 92.22平米 | 南 北,484,"52,484",2012,92.22,10,31.02448926,121.1938035,63491,2,,,,,,,,
金地艺境(宝山),4D聚焦“50万装修花园式小区，人车分流，我在小区等您,低楼层 (共32层) | 2012年建 | 2室2厅 | 91.39平米 | 南,465,"50,881",2012,91.39,10,31.02448926,121.1938035,63491,2,,,,,,,,
金地艺境(宝山),"产权清晰，小户型总价低，精装带空调,采光好",低楼层 (共33层) | 2012年建 | 2室2厅 | 71.39平米 | 南 北,375,"52,529",2012,71.39,10,31.02448926,121.1938035,63491,2,,,,,,,,
金地艺境(宝山),【好位置】特殊高层大四房 ，精装，采光好,高楼层 (共27层) | 2012年建 | 4室3厅 | 153.85平米 | 南 北,830,"53,949",2012,153.85,10,31.02448926,121.1938035,63491,2,,,,,,,,
金辉兰湖美域,业主诚心出售+精装修+税费少+带200平大花园,低楼层 (共6层) | 2013年建 | 3室2厅 | 186.14平米 | 南,680,"36,532",2013,186.14,9,31.41787886,121.358844,63491,2,,,,,,,,
金辉兰湖美域,花园洋房，一梯两户。复式带三个露台。,高楼层 (共5层) | 2013年建 | 5室2厅 | 183.22平米 | 南,742,"40,498",2013,183.22,9,31.41787886,121.358844,63491,2,,,,,,,,
金辉兰湖美域,全屋空调+精装修+户型方正+两个露台,高楼层 (共6层) | 2013年建 | 4室2厅 | 223.35平米 | 南,820,"36,714",2013,223.35,9,31.41787886,121.358844,63491,2,,,,,,,,
鑫鑫花园,鑫鑫花园 5室2厅 南,高楼层 (共6层) | 2004年建 | 5室2厅 | 150.71平米 | 南,615,"40,807",2004,150.71,18,31.35141697,121.4339587,63491,2,,,,,,,,
鑫鑫花园,贝壳精选房源+一号线沿线05年商品房小区+三开间朝南,低楼层 (共11层) | 2005年建 | 2室2厅 | 108.22平米 | 南 北,432,"39,919",2005,108.22,17,31.35141697,121.4339587,63491,2,,,,,,,,
鑫鑫花园,鑫鑫花园 5室2厅 南,高楼层 (共6层) | 2004年建 | 5室2厅 | 150.71平米 | 南,615,"40,807",2004,150.71,18,31.35141697,121.4339587,63491,2,,,,,,,,
鑫鑫花园,复式四房+带大露台+04年小区+近地铁+业主诚意,高楼层 (共6层) | 2004年建 | 4室2厅 | 150.71平米 | 南,640,"42,466",2004,150.71,18,31.35141697,121.4339587,63491,2,,,,,,,,
铂珏公馆,此房精装修，小区品质高，配套齐全,低楼层 (共9层) | 2013年建 | 5室2厅 | 367.49平米 | 南 北,1400,"38,097",2013,367.49,9,31.41481875,121.3607373,63491,2,,,,,,,,
铂珏公馆,此房毛坯，处于小区中间位置，位置好,中楼层 (共8层) | 2013年建 | 4室2厅 | 309.81平米 | 南 北,1380,"44,544",2013,309.81,9,31.41481875,121.3607373,63491,2,,,,,,,,
铂珏公馆,底层复式，带花园地下室，毛坯，南北通 看房预约,低楼层 (共8层) | 2013年建 | 5室2厅 | 384.51平米 | 南 北,1300,"33,810",2013,384.51,9,31.41481875,121.3607373,63491,2,,,,,,,,
铂金华府,空中别墅+飞机户型阳台露台多+南北通采光好,高楼层 (共6层) | 2008年建 | 5室2厅 | 154.02平米 | 南,1200,"77,912",2008,154.02,14,31.28054725,121.4194113,63491,2,,,,,,,,
铂金华府,位置好 南北通透 精装修 带产权车位,低楼层 (共14层) | 2008年建 | 2室2厅 | 93.52平米 | 南 北,810,"86,613",2008,93.52,14,31.28054725,121.4194113,63491,2,,,,,,,,
银和家园,此房满五，税费少，通河地铁口，门口家乐福宝山万达,高楼层 (共6层) | 1994年建 | 2室1厅 | 67.77平米 | 南,366,"54,007",1994,67.77,28,31.33533886,121.45108,63491,2,,,,,,,,
锦秋花园,满五VY，电梯三房，边套采光好，诚意出售,低楼层 (共6层) | 2007年建 | 3室2厅 | 131.15平米 | 南 北,730,"55,662",2007,131.15,15,31.33037189,121.3967971,63491,2,,,,,,,,
锦秋花园,满五年，欧式精致装修，电梯房！,低楼层 (共6层) | 2007年建 | 3室2厅 | 136.1平米 | 南 北,748,"54,960",2007,136.1,15,31.33037189,121.3967971,63491,2,,,,,,,,
