place,title,msg,price,per_meter,year,area,age,lat,lng,income,loc,place,平均值项:lat,平均值项:lng,平均值项:per_meter,,,,,,,
万千公寓,交通便利，采光充足，配套齐全，南北通透,低楼层 (共28层) | 2000年建 | 3室2厅 | 127.24平米 | 南 北,775,"60,909",2000,127.24,22,31.26250926,121.437575,70500,1,爱建新村,31.24945384,121.404576,65306,,,,,,,
苏堤春晓名苑,内环内+带露台+有车位+诚意出售+满五年+武宁路地铁,低楼层 (共24层) | 2005年建 | 3室2厅 | 141.01平米 | 南,1510,"107,085",2005,141.01,17,31.24308489,121.436084,70500,1,,,,,,,,,,,
苏堤春晓名苑,05年品质小区 环境优美看苏州河 享森林级绿化,高楼层 (共15层) | 2005年建 | 3室1厅 | 187.73平米 | 南,2030,"108,135",2005,187.73,17,31.24308489,121.436084,70500,1,,,,,,,,,,,
苏堤春晓名苑,长寿路沿线内环内人车分流小区 大4房 小区环境优美,低楼层 (共32层) | 2005年建 | 4室2厅 | 233.19平米 | 南 北,2200,"94,344",2005,233.19,17,31.24308489,121.436084,70500,1,,,,,,,,,,,
荣和怡景园,全南户型，动迁满五年税少，地铁距离200米,低楼层 (共35层) 2室1厅 | 64.37平米 | 南,435,"67,579",,64.37,,31.28106234,121.3961852,70500,1,,,,,,,,,,,
荣和怡景园,全南一房，满五税费少，钥匙房，小区难得户型,低楼层 (共34层) 1室1厅 | 48.78平米 | 南,348,"71,341",,48.78,,31.28106234,121.3961852,70500,1,,,,,,,,,,,
荣和怡景园,南北户型，采光好，满五税少，近地铁，交通方便,低楼层 (共29层) | 2013年建 | 2室1厅 | 67.34平米 | 南,448,"66,529",2013,67.34,9,31.28106234,121.3961852,70500,1,,,,,,,,,,,
荣和怡景园,"m5v1,精装修，全明两房，近地铁，诚意出售。",低楼层 (共35层) 2室1厅 | 65.04平米 | 南 北,445,"68,420",,65.04,,31.28106234,121.3961852,70500,1,,,,,,,,,,,
莲花公寓(普陀),一手动迁，满五一套，全明户型，视野宽阔，采光好。,中楼层 (共5层) | 1994年建 | 2室2厅 | 78.29平米 | 南 北,385,"49,177",1994,78.29,28,31.29086934,121.4071074,70500,1,,,,,,,,,,,
莲花公寓(普陀),带大花园，户型方正，南北通透，满五唯衣，装修清爽；,低楼层 (共5层) | 1994年建 | 3室2厅 | 127.36平米 | 南 北,720,"56,533",1994,127.36,28,31.29086934,121.4071074,70500,1,,,,,,,,,,,
莲花公寓(普陀),近地铁15号线，有真北菜市场和幼儿园，户型较为方正,中楼层 (共5层) | 1994年建 | 2室1厅 | 78.15平米 | 南,405,"51,824",1994,78.15,28,31.29086934,121.4071074,70500,1,,,,,,,,,,,
莲花公寓(普陀),南北大三房两卫，位置好中楼层，中环边周 边配套成熟,中楼层 (共5层) | 1994年建 | 3室2厅 | 135.04平米 | 南 北,730,"54,059",1994,135.04,28,31.29086934,121.4071074,70500,1,,,,,,,,,,,
西谈家渡路109弄,内环内三房，满五年V一，正气户型，诚意出售,高楼层 (共7层) | 1986年建 | 3室1厅 | 66.7平米 | 南,478,"71,665",1986,66.7,36,31.241791,121.4293953,70500,1,,,,,,,,,,,
西谈家渡路129弄,内环内+五轨交汇+精装修+配套齐全,高楼层 (共7层) | 1985年建 | 2室1厅 | 45平米 | 北,315,"70,000",1985,45,37,31.2422657,121.4303411,70500,1,,,,,,,,,,,
西谈家渡路129弄,精装修，全明户型，视野好，总价低，业主诚意出售,中楼层 (共7层) | 1985年建 | 1室1厅 | 34.54平米 | 北,235,"68,038",1985,34.54,37,31.2422657,121.4303411,70500,1,,,,,,,,,,,
西谈家渡路164号,五轨交纵，14号线，交通便利，视野开阔，配套齐全。,中楼层 (共8层) | 1989年建 | 3室1厅 | 64.28平米 | 东,460,"71,562",1989,64.28,33,31.24196505,121.4306472,70500,1,,,,,,,,,,,
西谈家渡路17弄,内环内四轨交通，新装修诚意出售，S家电家具拎包入住,中楼层 (共7层) | 1990年建 | 2室1厅 | 62.01平米 | 南 东,376,"60,636",1990,62.01,32,31.24110913,121.4278461,70500,1,,,,,,,,,,,
西谈家渡路17弄,内环内，地铁口，五条轻轨交汇，业主诚意出售,高楼层 (共7层) | 1990年建 | 2室0厅 | 51.02平米 | 南,309,"60,565",1990,51.02,32,31.24110913,121.4278461,70500,1,,,,,,,,,,,
西部名都花园,近地铁+单价总价低+南北大露台+同济医院300米,高楼层 (共6层) | 1998年建 | 5室2厅 | 207.41平米 | 南,1040,"50,143",1998,207.41,24,31.26985689,121.43645,70500,1,,,,,,,,,,,
西部名都花园,近地铁+满五+户型方正+一梯两户+同济医院300米,高楼层 (共6层) | 1998年建 | 3室2厅 | 132.67平米 | 南 北,920,"69,345",1998,132.67,24,31.26985689,121.43645,70500,1,,,,,,,,,,,
西部大楼,此房满五年唯 一户型5年难得出一套业主诚意产权清晰,低楼层 (共22层) | 1997年建 | 3室2厅 | 149.63平米 | 南,790,"52,797",1997,149.63,25,31.26005818,121.4268008,70500,1,,,,,,,,,,,
西部大楼,此房满五年唯 一户型5年难得出一套业主诚意产权清晰,低楼层 (共22层) | 1997年建 | 3室2厅 | 149.63平米 | 南 北,960,"64,159",1997,149.63,25,31.26005818,121.4268008,70500,1,,,,,,,,,,,
谈家渡路162号,内环内单价低，近苏州河，实用型小三房,高楼层 (共7层) | 1989年建 | 2室1厅 | 61.44平米 | 南 北,380,"61,849",1989,61.44,33,31.24190331,121.4305216,70500,1,,,,,,,,,,,
谈家渡路162号,内环内，总价低，精装修，一房一厅,高楼层 (共7层) | 1989年建 | 1室1厅 | 38.09平米 | 北,255,"66,947",1989,38.09,33,31.24190331,121.4305216,70500,1,,,,,,,,,,,
谈家渡路19号,内环内，单价低，楼层好，全明，朝南采光通风好，,中楼层 (共7层) | 1990年建 | 1室1厅 | 40.47平米 | 南,290,"71,659",1990,40.47,32,31.24084546,121.4280908,70500,1,,,,,,,,,,,
象源丽都,中环旁品质小区 三期房龄新 满五年 精装修全屋墙暖,低楼层 (共24层) | 2010年建 | 3室2厅 | 132.97平米 | 南 北,1150,"86,486",2010,132.97,12,31.24357083,121.384089,70500,1,,,,,,,,,,,
象源丽都,非底楼 双卫 有钥匙 南北通透双阳台 一梯两户 不沿街,低楼层 (共10层) | 2005年建 | 2室2厅 | 108.7平米 | 南 北,990,"91,077",2005,108.7,17,31.24357083,121.384089,70500,1,,,,,,,,,,,
象源丽都,三期房子满五年，双南两房，税费少，有固定车位。,低楼层 (共24层) | 2010年建 | 2室2厅 | 103.46平米 | 北 南,890,"86,024",2010,103.46,12,31.24357083,121.384089,70500,1,,,,,,,,,,,
象源丽都,三期房龄新2010年＋ 位置好＋ 双卫＋ 诚意出售,低楼层 (共21层) | 2009年建 | 2室1厅 | 119.65平米 | 南 北,1042,"87,088",2009,119.65,13,31.24357083,121.384089,70500,1,,,,,,,,,,,
象源丽都,满五年 一梯两户 南北双卫 近地铁13号线 诚意出售,低楼层 (共13层) | 2005年建 | 2室2厅 | 107.88平米 | 南,992,"91,955",2005,107.88,17,31.24357083,121.384089,70500,1,,,,,,,,,,,
车站新村(普陀),近地铁，精装修，通风好，电梯高层视野开阔，无遮挡。,中楼层 (共18层) | 1994年建 | 2室1厅 | 65.65平米 | 南,428,"65,195",1994,65.65,28,31.26648155,121.4084672,70500,1,,,,,,,,,,,
车站新村(普陀),真如板块，双轨交，南北两房，适合一家三口。,高楼层 (共6层) | 1985年建 | 2室0厅 | 49.55平米 | 南,319,"64,380",1985,49.55,37,31.26648155,121.4084672,70500,1,,,,,,,,,,,
车站新村(普陀),真如电梯房总价的底线，中间楼层，不要错过,中楼层 (共18层) | 1993年建 | 1室1厅 | 52.76平米 | 南,335,"63,496",1993,52.76,29,31.26648155,121.4084672,70500,1,,,,,,,,,,,
车站新村(普陀),电梯房+总价低+售后公房+诚心出售+到价签字=好房子,高楼层 (共18层) | 1996年建 | 3室1厅 | 84.87平米 | 东 北,530,"62,449",1996,84.87,26,31.26648155,121.4084672,70500,1,,,,,,,,,,,
车站新村(普陀),车站新村(普陀) 1室1厅 东 南,低楼层 (共6层) | 1993年建 | 1室1厅 | 40.09平米 | 东 南,273,"68,097",1993,40.09,29,31.26648155,121.4084672,70500,1,,,,,,,,,,,
车站新村(普陀),三轨交+高楼层+业主诚意卖+赶快下手=我有房子了,高楼层 (共6层) | 1985年建 | 2室1厅 | 63.21平米 | 南,425,"67,237",1985,63.21,37,31.26648155,121.4084672,70500,1,,,,,,,,,,,
车站新村(普陀),老叔叔爬不动楼了，所以诚意卖，正规的两室一厅哦,高楼层 (共6层) | 1987年建 | 2室1厅 | 52.75平米 | 南,345,"65,403",1987,52.75,35,31.26648155,121.4084672,70500,1,,,,,,,,,,,
车站新村(普陀),精装好房，电梯房，户型方正，边套全明,低楼层 (共18层) | 1996年建 | 2室1厅 | 49.65平米 | 南,339,"68,278",1996,49.65,26,31.26648155,121.4084672,70500,1,,,,,,,,,,,
车站新村(普陀),低总价-诚心出售-房龄新-户型方正,高楼层 (共6层) | 1993年建 | 1室1厅 | 34.37平米 | 南,233,"67,792",1993,34.37,29,31.26648155,121.4084672,70500,1,,,,,,,,,,,
车站新村(普陀),车站新村(普陀) 1室1厅 南,中楼层 (共6层) | 1993年建 | 1室1厅 | 45.83平米 | 南,295,"64,369",1993,45.83,29,31.26648155,121.4084672,70500,1,,,,,,,,,,,
车站新村(普陀),近di铁，双南两房，全明户型，户型方正,高楼层 (共6层) | 1994年建 | 2室1厅 | 67.39平米 | 南,433,"64,253",1994,67.39,28,31.26648155,121.4084672,70500,1,,,,,,,,,,,
运旺新村阳光世家,两房朝南，全明户型，近地铁，视野开阔，诚意出售,高楼层 (共6层) | 1997年建 | 2室1厅 | 71.55平米 | 南,425,"59,400",1997,71.55,25,31.83559998,121.3384021,70500,1,,,,,,,,,,,
运旺新村阳光世家,低区大一房+距离地铁13号线800米，钥匙房随时看！,低楼层 (共6层) | 1997年建 | 1室1厅 | 50.68平米 | 南 北,315,"62,155",1997,50.68,25,31.83559998,121.3384021,70500,1,,,,,,,,,,,
邮电三村,此房售后公房，满五唯.一，税费少，高区采光好,高楼层 (共6层) | 1994年建 | 2室1厅 | 73.18平米 | 南,610,"83,357",1994,73.18,28,31.24411544,121.4021475,70500,1,,,,,,,,,,,
邮电三村,13/15双线地铁+配套齐全+税费少+高楼层采光充足,高楼层 (共6层) | 1996年建 | 2室1厅 | 61.73平米 | 南,470,"76,139",1996,61.73,26,31.24411544,121.4021475,70500,1,,,,,,,,,,,
金原新苑,户型正气！全明通透！楼层好采光充足！近七号线新村站,高楼层 (共7层) | 1996年建 | 2室1厅 | 87.81平米 | 南,545,"62,066",1996,87.81,26,31.26619843,121.4331792,70500,1,,,,,,,,,,,
金原新苑,交通便利 精装修 大两房 边户采光好 满五年 电梯房,高楼层 (共22层) | 1998年建 | 2室1厅 | 93.31平米 | 西 东,590,"63,231",1998,93.31,24,31.26619843,121.4331792,70500,1,,,,,,,,,,,
金原新苑,业主诚意出售，已满五年，南北两房，客厅朝南,中楼层 (共21层) | 2007年建 | 2室1厅 | 135平米 | 南 北,835,"61,852",2007,135,15,31.26619843,121.4331792,70500,1,,,,,,,,,,,
金原新苑,近地铁交通便利 大两房 采光好 低总价,高楼层 (共6层) | 1997年建 | 2室1厅 | 91.07平米 | 南,520,"57,099",1997,91.07,25,31.26619843,121.4331792,70500,1,,,,,,,,,,,
金原新苑,精装修，满五年，户型方正，业主诚意,低楼层 (共22层) | 1998年建 | 2室1厅 | 80.42平米 | 南 东,500,"62,174",1998,80.42,24,31.26619843,121.4331792,70500,1,,,,,,,,,,,
金梅园,寻遍曹杨无此房 视野开阔 采光无遮挡 交通方便 。,中楼层 (共6层) | 1993年建 | 1室2厅 | 60.76平米 | 南,420,"69,125",1993,60.76,29,31.24565086,121.409867,70500,1,,,,,,,,,,,
金江家园,近地铁 +交通方便 +总价低+房型正气+一梯二户,高楼层 (共6层) | 2002年建 | 3室2厅 | 127.67平米 | 南 北,707,"55,378",2002,127.67,20,31.23898963,121.3710151,70500,1,,,,,,,,,,,
金江家园,地铁口+满五税少+好停车+边套全明+1梯2户+采光无遮挡,中楼层 (共7层) | 2002年建 | 3室2厅 | 104.24平米 | 南 北,758,"72,717",2002,104.24,20,31.23898963,121.3710151,70500,1,,,,,,,,,,,
金沙嘉年华,13号线地铁口 金沙嘉年华全明户型三房 满五年税费少,高楼层 (共6层) | 2004年建 | 3室2厅 | 121.84平米 | 南 北,998,"81,911",2004,121.84,18,31.24882196,121.3738205,70500,1,,,,,,,,,,,
金沙江小区,近环球港！三房朝南，户型赞！地铁口 ，彩光好！,高楼层 (共6层) | 1997年建 | 3室2厅 | 97.12平米 | 南,712,"73,312",1997,97.12,25,31.23678077,121.4149491,70500,1,,,,,,,,,,,
金沙江小区,烫金地段环球港边上 名师风范新上顶层复式朝北大露台,高楼层 (共6层) | 2000年建 | 3室2厅 | 154.33平米 | 南,1120,"72,572",2000,154.33,22,31.23678077,121.4149491,70500,1,,,,,,,,,,,
金沙江小区,首批商品房，满五，一梯两户，单价低，看房方便。,高楼层 (共7层) | 1997年建 | 2室1厅 | 92.15平米 | 南,672,"72,925",1997,92.15,25,31.23678077,121.4149491,70500,1,,,,,,,,,,,
金沙雅苑(一期),高区电梯三房，飞机户型，前后无遮挡，满五税少,高楼层 (共11层) | 2002年建 | 3室2厅 | 118.1平米 | 南 北,1070,"90,602",2002,118.1,20,31.24583649,121.376223,70500,1,,,,,,,,,,,
金玉苑（一期）,金玉苑一期，双南两房带阁楼，视野开阔，精装修,高楼层 (共7层) | 1999年建 | 2室1厅 | 87.3平米 | 南,730,"83,620",1999,87.3,23,31.24539075,121.3979665,70500,1,,,,,,,,,,,
金玉苑（二期）,南北通板式次顶楼 一梯两户 采光无遮挡,高楼层 (共7层) | 2000年建 | 2室2厅 | 89.19平米 | 南,740,"82,969",2000,89.19,22,31.24512964,121.3969842,70500,1,,,,,,,,,,,
金玉苑（二期）,金玉苑二期，1T1H顶楼复式，业主诚意出售，看房方便的,高楼层 (共7层) | 2000年建 | 4室2厅 | 144.96平米 | 南 北,1100,"75,884",2000,144.96,22,31.24512964,121.3969842,70500,1,,,,,,,,,,,
金玉苑（二期）,飞机户型 大顶复，一梯一户 俯瞰花园 视野好,高楼层 (共7层) | 2000年建 | 3室2厅 | 115平米 | 南 北,970,"84,348",2000,115,22,31.24512964,121.3969842,70500,1,,,,,,,,,,,
金莲坊,13~14号双轨+满五年+视野好+小区中间位置,高楼层 (共6层) | 1995年建 | 1室1厅 | 42.63平米 | 南,273,"64,040",1995,42.63,27,31.25002466,121.3800895,70500,1,,,,,,,,,,,
金莲坊,满五商品房 双南两房 中间楼层,中楼层 (共6层) | 1995年建 | 2室1厅 | 60.62平米 | 南,385,"63,511",1995,60.62,27,31.25002466,121.3800895,70500,1,,,,,,,,,,,
金鼎花苑,近地铁 满五年 户型正气 业主诚心出售 价格可谈,低楼层 (共8层) | 2002年建 | 3室2厅 | 133.8平米 | 南 北,898,"67,116",2002,133.8,20,31.25537985,121.409704,70500,1,,,,,,,,,,,
金鼎花苑,此房满五年，房东诚意出售，房间通透性比较好,低楼层 (共11层) | 2003年建 | 3室2厅 | 136.9平米 | 南,909,"66,399",2003,136.9,19,31.25537985,121.409704,70500,1,,,,,,,,,,,
铁路新村(华池路),内边套，高楼层通风采光好，交通便利，出行方便！！！,高楼层 (共6层) | 1982年建 | 1室1厅 | 44.83平米 | 西,252,"56,213",1982,44.83,40,31.25976763,121.4324267,70500,1,,,,,,,,,,,
铁路新村(华池路),铁路新村(华池路) 1室1厅 南,高楼层 (共5层) | 1982年建 | 1室1厅 | 39.12平米 | 南,262,"66,974",1982,39.12,40,31.25976763,121.4324267,70500,1,,,,,,,,,,,
银都佳园,电梯顶复+户型方正+25平大露台+单价低+满五,高楼层 (共12层) | 1999年建 | 5室2厅 | 192.19平米 | 南 北,1200,"62,439",1999,192.19,23,31.2657923,121.4393477,70500,1,,,,,,,,,,,
银都名庭,多层电梯复式+四轨交汇+内环近环球港旁+业主诚意,中楼层 (共7层) | 2002年建 | 3室2厅 | 134.19平米 | 南,976,"72,733",2002,134.19,20,31.23865424,121.4170979,70500,1,,,,,,,,,,,
锦绿新城,内环地铁口+三恒精装复式+无个税+诚意出售+看房方便,高楼层 (共6层) | 1998年建 | 3室3厅 | 163.76平米 | 南 北,1250,"76,332",1998,163.76,24,31.23924589,121.427544,70500,1,,,,,,,,,,,
锦翔大楼,桃浦电梯朝南小户型 1%个税。随时可看,高楼层 (共18层) | 1995年建 | 1室0厅 | 47.47平米 | 南,210,"44,239",1995,47.47,27,31.29353585,121.362799,70500,1,,,,,,,,,,,
锦翔大楼,满五年，电梯房，两室一厅，配套齐全,低楼层 (共18层) | 1995年建 | 2室1厅 | 76.55平米 | 南,315,"41,150",1995,76.55,27,31.29353585,121.362799,70500,1,,,,,,,,,,,
长寿新村(普陀),房中精品+四轨交汇南北错通+全明户型单价低税费少,低楼层 (共26层) | 1995年建 | 2室1厅 | 76.84平米 | 南 北,600,"78,085",1995,76.84,27,31.24853014,121.4417057,70500,1,,,,,,,,,,,
长寿新村(普陀),内环内刚需两房 总价低 邻静安寺 配套齐全 交通便利,低楼层 (共26层) | 1995年建 | 2室0厅 | 71.55平米 | 西南,535,"74,773",1995,71.55,27,31.24853014,121.4417057,70500,1,,,,,,,,,,,
长寿苑,万中无一内环内00后小区2梯4户，全南户型，采光无遮！,低楼层 (共20层) | 2000年建 | 3室2厅 | 131.67平米 | 南 北,1090,"82,783",2000,131.67,22,31.24472188,121.443194,70500,1,,,,,,,,,,,
长寿苑,南北通！高区采光震撼！内环内地铁口！,中楼层 (共20层) | 2000年建 | 3室2厅 | 173.78平米 | 南 北,1260,"72,506",2000,173.78,22,31.24472188,121.443194,70500,1,,,,,,,,,,,
长寿苑,看东方明珠+地铁口+大露台+南北通,高楼层 (共20层) | 2000年建 | 7室1厅 | 271.46平米 | 南,1650,"60,783",2000,271.46,22,31.24472188,121.443194,70500,1,,,,,,,,,,,
长寿苑,内环长寿路地铁口，全明户型，满五税费少！,低楼层 (共20层) | 2000年建 | 2室1厅 | 172.63平米 | 南,1350,"78,202",2000,172.63,22,31.24472188,121.443194,70500,1,,,,,,,,,,,
长寿苑,看东方明珠+地铁口+大露台+南北通,高楼层 (共20层) | 2000年建 | 7室1厅 | 271.46平米 | 南,1650,"60,783",2000,271.46,22,31.24472188,121.443194,70500,1,,,,,,,,,,,
长征家苑,动迁房 税收低 精装修 视野开阔 采光好！,低楼层 (共25层) | 2015年建 | 1室1厅 | 62.79平米 | 南,472,"75,172",2015,62.79,7,31.25514084,121.394979,70500,1,,,,,,,,,,,
长征家苑,动迁房 税收低 精装修 视野开阔 采光好！,低楼层 (共27层) | 2015年建 | 1室1厅 | 60.92平米 | 南,410,"67,302",2015,60.92,7,31.25514084,121.394979,70500,1,,,,,,,,,,,
长征家苑,动迁房 税收低 精装修 视野开阔 采光好,低楼层 (共11层) | 2015年建 | 1室1厅 | 52.62平米 | 南,385,"73,167",2015,52.62,7,31.25514084,121.394979,70500,1,,,,,,,,,,,
长新小区(普陀),精装修，中间楼层，售后公房，南北通风好，诚心卖房,中楼层 (共6层) | 1990年建 | 1室1厅 | 41.24平米 | 南,280,"67,896",1990,41.24,32,31.27373758,121.4394066,70500,1,,,,,,,,,,,
长新小区(普陀),朝南小一室，总价低，诚意售。。,高楼层 (共6层) | 1986年建 | 1室1厅 | 35.03平米 | 南,225,"64,231",1986,35.03,36,31.27373758,121.4394066,70500,1,,,,,,,,,,,
长风一村小区,小区稀有的三房两厅，将来都是电梯房！,高楼层 (共6层) | 1980年建 | 3室2厅 | 86.04平米 | 南 北,608,"70,665",1980,86.04,42,31.23746344,121.4097798,70500,1,,,,,,,,,,,
长风三村,地铁口/ 非顶楼/ 采光好/ 业主诚售/ 配套齐全,高楼层 (共6层) | 1983年建 | 1室1厅 | 40.43平米 | 南,285,"70,493",1983,40.43,39,31.2361038,121.4069133,70500,1,,,,,,,,,,,
长风三村,满五年，售后公房，税费低，南北通透，楼层低,低楼层 (共6层) | 1984年建 | 2室1厅 | 53.5平米 | 南 北,389,"72,711",1984,53.5,38,31.2361038,121.4069133,70500,1,,,,,,,,,,,
长风三村,满五年南北通户型，带花园采光无遮挡，钥匙房看房方便,低楼层 (共6层) | 1986年建 | 1室1厅 | 35.8平米 | 南,269,"75,140",1986,35.8,36,31.2361038,121.4069133,70500,1,,,,,,,,,,,
长风三村,一梯三户小区中间 房东说房子是用来住的 不是用来炒的,高楼层 (共6层) | 1986年建 | 1室1厅 | 33.13平米 | 南,230,"69,424",1986,33.13,36,31.2361038,121.4069133,70500,1,,,,,,,,,,,
长风三村,长风三村 1室0厅 南 北,高楼层 (共6层) | 1984年建 | 1室0厅 | 34.16平米 | 南 北,258,"75,527",1984,34.16,38,31.2361038,121.4069133,70500,1,,,,,,,,,,,
